psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
61	3	0	0	1	21	1	19	-	HS2000-887_357:4:1202:18941:31304_R2	100	4	89	chr22	51304566	41167926	41168009	2	31,33,	11,63,	41167926,41167976,
58	5	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	71	chr21	48129895	29787823	29787886	1	63,	29,	29787823,
42	4	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	43	89	chr21	48129895	27713882	27713928	1	46,	11,	27713882,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr20	63025520	12865648	12865729	1	81,	11,	12865648,
56	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	4	66	chr20	63025520	10830678	10830740	1	62,	34,	10830678,
53	5	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	66	chr20	63025520	5086331	5086389	1	58,	34,	5086331,
59	3	0	0	1	18	1	20	-	HS2000-887_357:4:1202:18941:31304_R2	100	9	89	chr20	63025520	40981425	40981507	2	33,29,	11,62,	40981425,40981478,
48	5	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	47	100	chr20	63025520	5223253	5223306	1	53,	0,	5223253,
38	4	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	45	87	chr20	63025520	51508239	51508281	1	42,	13,	51508239,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr20	63025520	18389772	18389802	1	30,	62,	18389772,
74	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	9	89	chr2	243199373	30290170	30290250	1	80,	11,	30290170,
73	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	88	chr2	243199373	6294351	6294431	1	80,	12,	6294351,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr2	243199373	57547348	57547429	1	81,	11,	57547348,
64	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	18	89	chr2	243199373	1981370	1981441	1	71,	11,	1981370,
63	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	9	79	chr2	243199373	198122385	198122455	1	70,	21,	198122385,
62	6	0	0	0	0	1	1	-	HS2000-887_357:4:1202:18941:31304_R2	100	10	78	chr2	243199373	197830032	197830101	2	63,5,	22,85,	197830032,197830096,
70	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	12	89	chr19	59128983	12605651	12605728	1	77,	11,	12605651,
63	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	78	chr19	59128983	39049062	39049132	1	70,	22,	39049062,
66	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	80	chr18	78077248	19237757	19237829	1	72,	20,	19237757,
50	4	0	0	0	0	1	338	-	HS2000-887_357:4:1202:18941:31304_R2	100	0	54	chr18	78077248	55064558	55064950	2	46,8,	46,92,	55064558,55064942,
40	2	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	47	89	chr18	78077248	21571968	21572010	1	42,	11,	21571968,
34	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	55	89	chr18	78077248	48838144	48838178	1	34,	11,	48838144,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr18	78077248	33648135	33648165	1	30,	62,	33648135,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr18	78077248	73831607	73831637	1	30,	62,	73831607,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr17	81195210	33652340	33652421	1	81,	11,	33652340,
51	1	0	0	2	27	2	37	-	HS2000-887_357:4:1202:18941:31304_R2	100	0	79	chr17	81195210	50785613	50785702	3	18,27,7,	21,65,93,	50785613,50785656,50785695,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr17	81195210	52620223	52620253	1	30,	62,	52620223,
66	4	0	0	1	10	1	14	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	88	chr16	90354753	52774090	52774174	2	41,29,	12,63,	52774090,52774145,
43	3	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	54	chr16	90354753	27976282	27976328	1	46,	46,	27976282,
74	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr15	102531392	81831787	81831868	1	81,	11,	81831787,
72	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	88	chr15	102531392	56182299	56182379	1	80,	12,	56182299,
64	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	78	chr15	102531392	51824803	51824873	1	70,	22,	51824803,
64	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	79	chr15	102531392	47630645	47630716	1	71,	21,	47630645,
58	3	0	0	1	20	1	20	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr15	102531392	76798666	76798747	2	42,19,	11,73,	76798666,76798728,
50	5	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	63	chr15	102531392	42732815	42732870	1	55,	37,	42732815,
39	3	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	47	89	chr15	102531392	56599014	56599056	1	42,	11,	56599014,
56	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	10	72	chr14	107349540	95820490	95820552	1	62,	28,	95820490,
37	4	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	47	88	chr14	107349540	29558127	29558168	1	41,	12,	29558127,
32	2	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	55	89	chr14	107349540	33395999	33396033	1	34,	11,	33395999,
36	0	0	0	0	0	1	220	-	HS2000-887_357:4:1202:18941:31304_R2	100	0	36	chr14	107349540	92125007	92125263	2	28,8,	64,92,	92125007,92125255,
75	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	91	chr13	115169878	91740120	91740203	1	83,	9,	91740120,
72	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	11	89	chr13	115169878	79657994	79658072	1	78,	11,	79657994,
64	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	9	80	chr13	115169878	53189871	53189942	1	71,	20,	53189871,
38	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	51	89	chr13	115169878	75736654	75736692	1	38,	11,	75736654,
39	3	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	47	89	chr13	115169878	49980683	49980725	1	42,	11,	49980683,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr13	115169878	74737982	74738012	1	30,	62,	74737982,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr13	115169878	76812470	76812500	1	30,	62,	76812470,
71	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	11	89	chr12	133851895	44745953	44746031	1	78,	11,	44745953,
66	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	15	88	chr12	133851895	33453580	33453653	1	73,	12,	33453580,
63	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	78	chr12	133851895	120204510	120204580	1	70,	22,	120204510,
53	5	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	66	chr12	133851895	45854954	45855012	1	58,	34,	45854954,
48	2	0	0	1	31	1	30	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr12	133851895	39184467	39184547	2	31,19,	11,73,	39184467,39184528,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr11	135006516	37842440	37842521	1	81,	11,	37842440,
55	3	0	0	0	0	1	1	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	66	chr11	135006516	23417391	23417450	2	53,5,	34,87,	23417391,23417445,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr11	135006516	6299782	6299812	1	30,	62,	6299782,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr11	135006516	101467592	101467622	1	30,	62,	101467592,
30	0	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	38	chr11	135006516	33266404	33266434	1	30,	62,	33266404,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr10	135534747	38413440	38413521	1	81,	11,	38413440,
71	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	11	88	chr10	135534747	108203920	108203997	1	77,	12,	108203920,
65	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	79	chr10	135534747	8259724	8259795	1	71,	21,	8259724,
68	7	0	0	0	0	1	1	-	HS2000-887_357:4:1202:18941:31304_R2	100	1	76	chr10	135534747	13058026	13058102	2	67,8,	24,91,	13058026,13058094,
64	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	79	chr10	135534747	38213233	38213304	1	71,	21,	38213233,
63	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	78	chr10	135534747	118880078	118880148	1	70,	22,	118880078,
79	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	95	chr1	249250621	185579946	185580033	1	87,	5,	185579946,
75	6	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr1	249250621	8059923	8060004	1	81,	11,	8059923,
73	7	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	88	chr1	249250621	247221359	247221439	1	80,	12,	247221359,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr1	249250621	93524137	93524218	1	81,	11,	93524137,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr1	249250621	53030715	53030796	1	81,	11,	53030715,
73	8	0	0	0	0	0	0	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr1	249250621	65727633	65727714	1	81,	11,	65727633,
71	3	0	0	1	7	1	8	-	HS2000-887_357:4:1202:18941:31304_R2	100	8	89	chr1	249250621	215560670	215560752	2	44,30,	11,62,	215560670,215560722,
100	0	0	0	0	0	0	0	+	HS2000-887_357:4:1211:3337:73512_R1	100	0	100	chr15	102531392	63093942	63094042	1	100,	0,	63093942,
100	0	0	0	0	0	0	0	+	HS2000-887_357:4:1211:3337:73512_R2	100	0	100	chr15	102531392	63358025	63358125	1	100,	0,	63358025,
100	0	0	0	0	0	0	0	+	HS2000-887_357:4:2112:9489:6045_R1	100	0	100	chr15	102531392	63093918	63094018	1	100,	0,	63093918,
99	1	0	0	0	0	0	0	+	HS2000-887_357:4:2112:9489:6045_R2	100	0	100	chr15	102531392	63357969	63358069	1	100,	0,	63357969,
100	0	0	0	0	0	0	0	+	HS2000-887_357:4:2206:12647:52629_R1	100	0	100	chr15	102531392	63357865	63357965	1	100,	0,	63357865,
93	0	0	0	0	0	0	0	+	HS2000-887_357:4:2206:12647:52629_R2	100	7	100	chr15	102531392	63093907	63094000	1	93,	7,	63093907,
99	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R1	100	0	99	chr15	102531392	63358031	63358130	1	99,	0,	63358031,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chrY	59373566	3071024	3071054	1	30,	33,	3071024,
62	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chrX	155270560	90523807	90523874	1	67,	33,	90523807,
61	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chrX	155270560	134203324	134203391	1	67,	33,	134203324,
60	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	34	100	chrX	155270560	100702690	100702756	1	66,	34,	100702690,
60	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	99	chrX	155270560	64298616	64298682	1	66,	33,	64298616,
53	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	91	chrX	155270560	63918794	63918852	1	58,	33,	63918794,
57	4	0	0	1	6	1	5	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chrX	155270560	56228724	56228790	2	53,8,	33,92,	56228724,56228782,
50	4	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	87	chrX	155270560	134489125	134489179	1	54,	33,	134489125,
45	1	0	0	1	8	1	4	+	HS2000-887_357:4:2209:2987:69127_R2	100	9	63	chr9	141213431	130009898	130009948	2	17,29,	9,34,	130009898,130009919,
36	1	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	26	63	chr9	141213431	125730316	125730353	1	37,	26,	125730316,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr9	141213431	6514227	6514257	1	30,	33,	6514227,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr9	141213431	114607666	114607696	1	30,	33,	114607666,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr9	141213431	113746253	113746283	1	30,	33,	113746253,
58	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	35	99	chr8	146364022	90154667	90154731	1	64,	35,	90154667,
55	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	94	chr8	146364022	22372006	22372067	1	61,	33,	22372006,
36	1	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	26	63	chr8	146364022	17689097	17689134	1	37,	26,	17689097,
42	1	0	0	1	12	1	12	+	HS2000-887_357:4:2209:2987:69127_R2	100	43	98	chr8	146364022	47481989	47482044	2	17,26,	43,72,	47481989,47482018,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr8	146364022	67527838	67527868	1	30,	33,	67527838,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr8	146364022	87253119	87253149	1	30,	33,	87253119,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr8	146364022	32640888	32640918	1	30,	33,	32640888,
62	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chr7	159138663	102541720	102541787	1	67,	33,	102541720,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr7	159138663	82319034	82319064	1	30,	33,	82319034,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr7	159138663	51649724	51649754	1	30,	33,	51649724,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr6	171115067	123006679	123006709	1	30,	33,	123006679,
32	2	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	16	50	chr6	171115067	8479261	8479295	1	34,	16,	8479261,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr6	171115067	125348164	125348194	1	30,	33,	125348164,
34	0	0	0	1	1	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	28	63	chr6	171115067	120333933	120333967	2	5,29,	28,34,	120333933,120333938,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr6	171115067	53331705	53331735	1	30,	33,	53331705,
40	1	0	0	1	9	1	37	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	83	chr6	171115067	63813643	63813721	2	30,11,	33,72,	63813643,63813710,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr6	171115067	117529319	117529349	1	30,	33,	117529319,
32	2	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	67	chr6	171115067	76039499	76039533	1	34,	33,	76039499,
54	4	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	91	chr5	180915260	151090000	151090058	1	58,	33,	151090000,
53	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	91	chr5	180915260	124704316	124704374	1	58,	33,	124704316,
52	2	0	0	1	6	1	5	+	HS2000-887_357:4:2209:2987:69127_R2	100	40	100	chr5	180915260	43776535	43776594	2	23,31,	40,69,	43776535,43776563,
44	4	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	81	chr5	180915260	122289973	122290021	1	48,	33,	122289973,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr5	180915260	11996328	11996358	1	30,	33,	11996328,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr5	180915260	51511027	51511057	1	30,	33,	51511027,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr5	180915260	162495776	162495806	1	30,	33,	162495776,
61	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	99	chr4	191154276	119780434	119780500	1	66,	33,	119780434,
63	3	0	0	1	1	1	3	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chr4	191154276	120814346	120814415	2	30,36,	33,64,	120814346,120814379,
55	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	40	100	chr4	191154276	74377699	74377759	1	60,	40,	74377699,
53	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	91	chr4	191154276	101804384	101804442	1	58,	33,	101804384,
36	1	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	26	63	chr4	191154276	169982215	169982252	1	37,	26,	169982215,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr4	191154276	111182616	111182646	1	30,	33,	111182616,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr4	191154276	154575492	154575522	1	30,	33,	154575492,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr4	191154276	47587375	47587405	1	30,	33,	47587375,
57	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	37	100	chr3	198022430	130856719	130856782	1	63,	37,	130856719,
52	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	43	100	chr3	198022430	1198735	1198792	1	57,	43,	1198735,
37	1	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	71	chr3	198022430	158768099	158768137	1	38,	33,	158768099,
32	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	65	chr3	198022430	190696319	190696351	1	32,	33,	190696319,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr3	198022430	23742987	23743017	1	30,	33,	23742987,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr3	198022430	63067814	63067844	1	30,	33,	63067814,
33	1	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	67	chr22	51304566	34869373	34869407	1	34,	33,	34869373,
58	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	36	100	chr21	48129895	38705535	38705599	1	64,	36,	38705535,
33	1	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	67	chr21	48129895	31429101	31429135	1	34,	33,	31429101,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr21	48129895	31495781	31495811	1	30,	33,	31495781,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr21	48129895	40350919	40350949	1	30,	33,	40350919,
61	6	0	0	0	0	1	1	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chr2	243199373	177760370	177760438	2	45,22,	33,78,	177760370,177760416,
57	3	0	0	1	7	1	6	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chr2	243199373	142498022	142498088	2	29,31,	33,69,	142498022,142498057,
34	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	29	63	chr2	243199373	56788191	56788225	1	34,	29,	56788191,
34	3	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	42	79	chr2	243199373	11785178	11785215	1	37,	42,	11785178,
61	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chr19	59128983	56845839	56845906	1	67,	33,	56845839,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr19	59128983	41612486	41612516	1	30,	33,	41612486,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr19	59128983	12306928	12306958	1	30,	33,	12306928,
34	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	67	chr18	78077248	8972556	8972590	1	34,	33,	8972556,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr18	78077248	60135255	60135285	1	30,	33,	60135255,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr18	78077248	50406261	50406291	1	30,	33,	50406261,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr18	78077248	34368690	34368720	1	30,	33,	34368690,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr18	78077248	30947077	30947107	1	30,	33,	30947077,
52	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	34	91	chr17	81195210	29566657	29566714	1	57,	34,	29566657,
43	0	0	0	2	7	1	18	+	HS2000-887_357:4:2209:2987:69127_R2	100	50	100	chr17	81195210	52824430	52824491	3	11,4,28,	50,67,72,	52824430,52824459,52824463,
58	5	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	96	chr16	90354753	57035527	57035590	1	63,	33,	57035527,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr16	90354753	76924744	76924774	1	30,	33,	76924744,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr16	90354753	64098193	64098223	1	30,	33,	64098193,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr16	90354753	15968496	15968526	1	30,	33,	15968496,
100	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	0	100	chr15	102531392	63093990	63094090	1	100,	0,	63093990,
36	0	0	0	1	1	1	22	+	HS2000-887_357:4:2209:2987:69127_R2	100	23	60	chr15	102531392	69550898	69550956	2	9,27,	23,33,	69550898,69550929,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr14	107349540	53432283	53432313	1	30,	33,	53432283,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr14	107349540	58184437	58184467	1	30,	33,	58184437,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr14	107349540	50663018	50663048	1	30,	33,	50663018,
64	2	0	0	2	5	1	5	+	HS2000-887_357:4:2209:2987:69127_R2	100	29	100	chr13	115169878	22571565	22571636	3	34,4,28,	29,67,72,	22571565,22571604,22571608,
42	4	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	79	chr13	115169878	72549080	72549126	1	46,	33,	72549080,
32	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	35	67	chr13	115169878	97976042	97976074	1	32,	35,	97976042,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr13	115169878	83041633	83041663	1	30,	33,	83041633,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr13	115169878	37236356	37236386	1	30,	33,	37236356,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr13	115169878	47822583	47822613	1	30,	33,	47822583,
42	3	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	34	79	chr12	133851895	33997582	33997627	1	45,	34,	33997582,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr12	133851895	62789152	62789182	1	30,	33,	62789152,
45	1	0	0	1	17	1	16	+	HS2000-887_357:4:2209:2987:69127_R2	100	35	98	chr12	133851895	51397797	51397859	2	28,18,	35,80,	51397797,51397841,
61	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	100	chr11	135006516	118711383	118711450	1	67,	33,	118711383,
35	1	0	0	0	0	1	7	+	HS2000-887_357:4:2209:2987:69127_R2	100	26	62	chr11	135006516	90339440	90339483	2	30,6,	26,56,	90339440,90339477,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr11	135006516	120599329	120599359	1	30,	33,	120599329,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr11	135006516	17508706	17508736	1	30,	33,	17508706,
32	2	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	67	chr11	135006516	114292320	114292354	1	34,	33,	114292320,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr11	135006516	6996484	6996514	1	30,	33,	6996484,
59	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	35	100	chr10	135534747	117096710	117096775	1	65,	35,	117096710,
58	6	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	36	100	chr10	135534747	14068966	14069030	1	64,	36,	14068966,
31	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	64	chr10	135534747	27989869	27989900	1	31,	33,	27989869,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr10	135534747	69229562	69229592	1	30,	33,	69229562,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr10	135534747	32808518	32808548	1	30,	33,	32808518,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr10	135534747	95935188	95935218	1	30,	33,	95935188,
30	0	0	0	0	0	0	0	+	HS2000-887_357:4:2209:2987:69127_R2	100	33	63	chr10	135534747	74903307	74903337	1	30,	33,	74903307,
